"Estimate.BLUE.Yield","Std.Err.Yield","df.Yield","t.val.Yield","Pr.t.Yield","Pedigree","Yield.t.ha.BLUE","Env","Pedigree.Env","Estimate.BLUE.DTA","Std.Err.DTA","df.DTA","t.val.DTA","Pr.t.DTA","DTA.BLUE","Estimate.BLUE.DTS","Std.Err.DTS","df.DTS","t.val.DTS","Pr.t.DTS","DTS.BLUE","ASI","ASI.Abs"
-5.26235921080292,1.79248306158332,224.153889192205,-2.93579299218293,0.00367354389285609,"W10004_0736/PHZ51",9.01874709237815,"TXH2.2021","W10004_0736/PHZ51.TXH2.2021",1.39857717104577,1.60059618829354,235.725725000754,0.873785144107368,0.383124564109219,72.6768584476556,-0.63439356748688,1.61840221881761,242.105250753702,-0.391987578928533,0.695412219857091,72.0742779301363,0.6025805175193,0.6025805175193
-5.60565363550498,1.80411594237409,224.309381977113,-3.10714710947475,0.00213301111435125,"W10004_0741/PHZ51",8.67545266767608,"TXH2.2021","W10004_0741/PHZ51.TXH2.2021",0.605525514508656,1.61479312707848,239.049123984335,0.374986432846779,0.708003030822347,71.8838067911185,0.680341093885654,1.62664432638661,246.625479778947,0.41824821987788,0.676129598562133,73.3890125915088,-1.5052058003903,1.5052058003903
-4.49080729984127,1.81077801521869,227.169045295365,-2.48004297716135,0.0138629781643728,"W10004_0745/PHZ51",9.79029900333979,"TXH2.2021","W10004_0745/PHZ51.TXH2.2021",-0.537214833891,1.61716801539978,240.1195470144,-0.332194817591786,0.740031955141993,70.7410664427189,-0.74648845291018,1.62733662850737,247.101433002504,-0.45871790742821,0.64683996305028,71.962183044713,-1.2211166019941,1.2211166019941
-2.29755157036941,1.80952645770016,226.338026389575,-1.269697693887,0.205496211877689,"W10004_0746/PHZ51",11.9835547328117,"TXH2.2021","W10004_0746/PHZ51.TXH2.2021",0.947202580452931,1.61567006625734,239.525119125476,0.586259905555534,0.558252925053553,72.2254838570628,-0.130719674865401,1.62694216745523,246.847570175546,-0.0803468478967912,0.936026500863957,72.5779518227578,-0.352467965694998,0.352467965694998
-4.37365457144838,1.76857961012968,217.591628355289,-2.47297579729967,0.0141652362618636,"W10004_0756/PHZ51",9.90745173173268,"TXH2.2021","W10004_0756/PHZ51.TXH2.2021",1.49999999999866,1.58544812051561,231.122884667246,0.946104751450864,0.345083230820026,72.7782812766085,1.00000000000221,1.60982695796335,233.915414718951,0.621184777069053,0.535082906510591,73.7086714976254,-0.930390221016907,0.930390221016907
-2.84896711472273,1.76911825051157,216.060278274072,-1.61038817721704,0.108773107903418,"W10004_0757/PHZ51",11.4321391884583,"TXH2.2021","W10004_0757/PHZ51.TXH2.2021",-0.611029856390337,1.61669391536615,239.981857680645,-0.377950241899656,0.705801638107678,70.6672514202195,-0.85608443796068,1.62719665496645,247.028687112228,-0.526110003574419,0.599283781965317,71.8525870596625,-1.185335639443,1.185335639443
-3.61628725533258,1.79579510586785,226.555107486793,-2.01375270681838,0.0452180912599675,"W10004_0768/PHZ51",10.6648190478485,"TXH2.2021","W10004_0768/PHZ51.TXH2.2021",1.92621180340664,1.60278598578155,238.005726503103,1.20178977136949,0.230639413352714,73.2044930800165,1.37580049547474,1.61875376205158,242.795762772695,0.849913388760918,0.396210544754778,74.0844719930979,-0.879978913081402,0.879978913081402
-7.45096791436285,1.79470342675487,225.248629138492,-4.15164299754832,4.68398527891202e-05,"W10004_0774/PHZ51",6.83013838881821,"TXH2.2021","W10004_0774/PHZ51.TXH2.2021",1.20694834346153,1.60066489373358,235.738756209378,0.754029371286014,0.451584085877208,72.4852296200714,1.31473466137475,1.61838705980792,242.069778008687,0.812373438978675,0.417375562664866,74.0234061589979,-1.53817653892651,1.53817653892651
-4.93011964086669,1.76926406806324,216.641184551541,-2.78653691659693,0.00580023868322043,"W10004_0775/PHZ51",9.35098666231437,"TXH2.2021","W10004_0775/PHZ51.TXH2.2021",-0.175211025546238,1.61718022268321,241.035115605288,-0.108343537157244,0.913813323256414,71.1030702510636,-1.25859307201437,1.62709607067471,247.035453160558,-0.773521056745263,0.439953631513351,71.4500784256088,-0.347008174545195,0.347008174545195
-4.39079383654184,1.81528966523541,229.152254208621,-2.41878413160713,0.0163530091167354,"W10004_0779/PHZ51",9.89031246663922,"TXH2.2021","W10004_0779/PHZ51.TXH2.2021",-1.1836960781434,1.61643475953222,239.79715199385,-0.732288186184485,0.464707807686661,70.0945851984665,-1.70889901628105,1.62711283658869,246.960489359901,-1.05026460233934,0.294623126262653,70.9997724813421,-0.905187282875602,0.905187282875602
-2.0858410635202,1.81075859702734,226.960199701446,-1.15191559324609,0.250567705114842,"W10004_0781/PHZ51",12.1952652396609,"TXH2.2021","W10004_0781/PHZ51.TXH2.2021",-0.390039790257679,1.6150329565026,239.148264781778,-0.24150577775349,0.809370084557325,70.8882414863522,-1.12037130904288,1.62672762195337,246.684730063703,-0.688727045587105,0.491642271463197,71.5883001885803,-0.700058702228105,0.700058702228105
-4.3382316893974,1.81165689867502,227.441851559345,-2.39462101933883,0.0174483316410635,"W10004_0782/PHZ51",9.94287461378366,"TXH2.2021","W10004_0782/PHZ51.TXH2.2021",0.985933966762515,1.61558912415149,239.393605736858,0.610262814984181,0.542266604264388,72.2642152433724,0.448175044256668,1.62672114519556,246.677655230947,0.275508218221869,0.783156456699977,73.1568465418798,-0.892631298507396,0.892631298507396
-5.15020426756747,1.81296177976777,228.357187467699,-2.84076825283497,0.00490713500144357,"W10004_0789/PHZ51",9.13090203561359,"TXH2.2021","W10004_0789/PHZ51.TXH2.2021",-0.698548104454764,1.61558851753005,239.395124160432,-0.432379963632522,0.665854503739338,70.5797331721551,0.717665088892326,1.62690640697355,246.812176045624,0.44112254141734,0.659510454095319,73.4263365865155,-2.8466034143604,2.8466034143604
-7.41020303637026,1.80815815916901,225.719280219605,-4.09820512591433,5.8082501256525e-05,"W10004_0794/PHZ51",6.8709032668108,"TXH2.2021","W10004_0794/PHZ51.TXH2.2021",2.3163039218566,1.61643475953222,239.797151984982,1.43297086888116,0.153168579690863,73.5945851984665,2.79110098371895,1.62711283658869,246.960489349127,1.71537026870897,0.0875316232221517,75.4997724813421,-1.9051872828756,1.9051872828756
-4.58623474772567,1.81569723377801,228.971514021669,-2.52588078144662,0.0122169520428696,"W10004_0798/PHZ51",9.69487155545539,"TXH2.2021","W10004_0798/PHZ51.TXH2.2021",-0.948300223464403,1.61880959748102,241.156415680551,-0.585800964449447,0.558557097496649,70.3299810531455,-1.6950187591356,1.62776186029709,247.392039124482,-1.04131863540913,0.298744253943826,71.0136527384875,-0.683671685341992,0.683671685341992
-6.32753014564656,1.80121151860785,222.80327164451,-3.51293009192895,0.000536526990600516,"W10004_0799/PHZ51",7.9535761575345,"TXH2.2021","W10004_0799/PHZ51.TXH2.2021",1.17742565256543,1.61556795145442,239.379987371509,0.728799832594753,0.466836515854425,72.4557069291753,-0.213788557808121,1.62671745061667,246.67362577677,-0.1314232891072,0.895547591774686,72.494882939815,-0.039176010639693,0.039176010639693
