Estimate,Std. Error,df,t value,Pr(>|t|),Pedigree,Rust.BLUE,Experiment,Rust.Score
0.994313198069134,1.85109172596784,94.2277944440644,0.537149609671156,0.592430446531434,((GP724GTCBLL)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-1//(LAMA2002-35-2-B-B-B-B/CG44)-1-3-B-1-1-B24)-B5-19-4-1-B15),8.84567181711138,NEUI,Rust.1
-1.0350526374497,1.84627096949782,93.5658756735574,-0.560617945334012,0.576398020762266,((GP724GTCBLL)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),6.81630598159255,NEUI,Rust.1
3.31774096996723,1.77320633617269,86.8272891106391,1.87104055646918,0.0647075465561101,((GP724GTCBLL)/(Tx777/Tx775)-B5-12-2-2-B18),11.1690995890095,NEUI,Rust.1
-2.25656445421892,1.82665036392999,81.5174508674329,-1.23535652951339,0.220246382550913,((GP724GTCBLL)/(Tx777/Tx775)-B5-15-1-1-1-B9),5.59479416482333,NEUI,Rust.1
2.5847626382422,1.85525703262028,94.450893342365,1.39320999343773,0.166826528966402,((GP724GTCBLL)/(Tx777/Tx775)-B5-15-1-1-B28),10.4361212572844,NEUI,Rust.1
-2.00385727475735,1.85358144618002,94.3267225212759,-1.08107322658361,0.282420750101255,((GP724GTCBLL)/(Tx777/Tx775)-B5-39-1-2-1-B6),5.8475013442849,NEUI,Rust.1
3.94747713395247,1.80721587406123,90.2662987101173,2.1842864433686,0.0315327843908546,((GP724GTCBLL)/(Tx778/Tx151)-B5-04-1-3-1-B14),11.7988357529947,NEUI,Rust.1
0.930595279815463,1.78981966503098,78.9709857784245,0.519938012749098,0.604561246982374,((GP724GTCBLL)/(Tx778/Tx151)-B5-06-1-1-B6),8.78195389885771,NEUI,Rust.1
-1.89157571566579,1.85323954324397,94.3103959214763,-1.0206860319604,0.310014364472296,((GP724GTCBLL)/(Tx779/Tx780)-B6-04-1-1-B22),5.95978290337646,NEUI,Rust.1
-2.94284320016164,1.84238561598878,93.2078571468791,-1.59730035592047,0.113583645027151,((GP724GTCBLL)/(Tx779/Tx780)-B6-04-2-2-B6),4.90851541888061,NEUI,Rust.1
7.10949814944695,1.85294275081943,94.3038200499731,3.83686875717174,0.000225204528398012,((GP737)/((CML269/Tx110)/(CML 311/Tx110)-1-B-B-B-B/DTPWC8F31-1-1-2-2-BBBB-B)-B-B-3-1-B-1-B8-1-B18),14.9608567684892,NEUI,Rust.1
-1.50289529829923,1.89198465869007,95.3134775992852,-0.794348564823863,0.428965926276046,((GP737)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-B23-B5-B27/LH82)-3-2-1),6.34846332074302,NEUI,Rust.1
0.152175919885197,1.81056913869506,91.0603093832464,0.0840486654902757,0.933202239589644,((GP737)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),8.00353453892745,NEUI,Rust.1
1.33912697192881,1.84539142374043,93.2615961386496,0.725660125381166,0.469864224604859,((GP737)/(Tx777/Tx775)-B5-12-2-1-1-B17),9.19048559097106,NEUI,Rust.1
-0.074511592050194,1.84808127635355,93.9515899323594,-0.0403183523384927,0.967924877473503,((GP737)/(Tx777/Tx775)-B5-39-1-2-1-B6),7.77684702699205,NEUI,Rust.1
5.22475238149815,1.80606203136585,90.106641457019,2.89289752553343,0.0047855012504684,((GP737)/(Tx778/Tx151)-B5-04-1-3-1-B14),13.0761110005404,NEUI,Rust.1
-2.07993214664061,1.85240897104419,94.398335439276,-1.12282556344357,0.264359238110949,((GP737)/(Tx778/Tx151)-B5-06-1-1-B8),5.77142647240164,NEUI,Rust.1
-0.981751350168104,1.85855402823926,94.911473243507,-0.528233957824829,0.59856991089843,((GP737)/(Tx779/Tx780)-B6-04-1-1-B22),6.86960726887414,NEUI,Rust.1
-2.95153656976048,1.85607601441529,94.2369996960706,-1.59020241996408,0.115138522190422,((GP737)/(Tx779/Tx780)-B6-04-2-2-B6),4.89982204928177,NEUI,Rust.1
-1.86605535671526,1.85433219648437,93.9781664783613,-1.00632203887368,0.31684472960878,((GP737)/(Tzi 18/CML 69)/(Tzi 8/Mp313E -B)/(CML 108/A6)/(CML 311/Mp715)-29-2-1-B13),5.98530326232699,NEUI,Rust.1
0.65918055690786,1.80517038679488,89.9406338781391,0.365162514148179,0.715847406495295,((GP739GTCBLLBL)/((CML285/NC300)-B-6-B-B-B-B-B-B-B/(CML 323/NC300)-B-1-1-B-B-B-B-B)-2-2-B-1-1-B20-1-B21-B13),8.51053917595011,NEUI,Rust.1
3.09436709172716,1.80405887810622,89.6314652979093,1.71522511226209,0.089759233718651,((GP739GTCBLLBL)/((CML288/NC300)-B-9-B1-B-B-B-B-B-B-B-B-1-B8-B7-B17/LH82)-1-2-1),10.9457257107694,NEUI,Rust.1
0.604222848408868,1.87020695879092,84.0783085935663,0.32307806661114,0.747438253369963,((GP739GTCBLLBL)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-1//(LAMA2002-35-2-B-B-B-B/CG44)-1-3-B-1-1-B24)-B5-19-4-1-B15),8.45558146745112,NEUI,Rust.1
0.968726771953468,1.80583684338427,90.0286749449356,0.536442024373587,0.592976193446154,((GP739GTCBLLBL)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-B23-B5-B27/LH82)-3-2-1),8.82008539099572,NEUI,Rust.1
0.472408787031749,1.83315008974212,91.773610686332,0.257703277912287,0.797212889983233,((GP739GTCBLLBL)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),8.323767406074,NEUI,Rust.1
3.59125174588227,1.8366878956016,92.4939446837998,1.9552868805214,0.0535677622541023,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-12-2-1-1-B17),11.4426103649245,NEUI,Rust.1
1.93885404909603,1.86079180706585,94.5992594408978,1.04195108863536,0.300089904154046,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-12-2-1-B23),9.79021266813827,NEUI,Rust.1
3.41438090339014,1.85167663018881,94.396982903506,1.8439401608919,0.0683287529015897,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-12-2-2-1-B14),11.2657395224324,NEUI,Rust.1
0.698196733865292,1.85389715482237,93.9166125336925,0.376610283935729,0.707312773878369,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-12-2-2-B18),8.54955535290754,NEUI,Rust.1
1.0712127955478,1.80357069253358,89.2381738620888,0.593940010215515,0.55405489623379,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-15-1-1-1-B9),8.92257141459004,NEUI,Rust.1
0.435730986531789,1.84441100120445,93.3437575363012,0.236243975039861,0.81376097513694,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-15-1-1-B28),8.28708960557404,NEUI,Rust.1
-0.877464818200543,1.8370558823167,84.9881321632163,-0.477647319630786,0.634127426531762,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-39-1-2-1-B6),6.9738938008417,NEUI,Rust.1
-1.14248462242966,1.8578039648135,94.9793639410539,-0.614965111533901,0.540048340711145,((GP739GTCBLLBL)/(Tx777/Tx775)-B5-39-1-2-B14),6.70887399661259,NEUI,Rust.1
6.23445447051256,1.84027869617172,92.9273440243555,3.38777734235685,0.00103480780327896,((GP739GTCBLLBL)/(Tx778/Tx151)-B5-04-1-3-1-B14),14.0858130895548,NEUI,Rust.1
6.32942480291158,1.86150224355903,94.7169702874894,3.40017038647789,0.000987249268220554,((GP739GTCBLLBL)/(Tx778/Tx151)-B5-06-1-1-B6),14.1807834219538,NEUI,Rust.1
4.05041330177912,1.83745570493453,92.3621660212651,2.20435969743468,0.0299835387922791,((GP739GTCBLLBL)/(Tx778/Tx151)-B5-06-1-1-B8),11.9017719208214,NEUI,Rust.1
2.30274034760492,1.8593721782317,94.9630573915348,1.23845046976817,0.218601802856151,((GP739GTCBLLBL)/(Tx778/Tx151)-B5-25-1-2-1-B10),10.1540989666472,NEUI,Rust.1
-0.749200245188033,1.84931034271583,94.0208352881494,-0.405124130808561,0.686306585007539,((GP739GTCBLLBL)/(Tx779/Tx780)-B6-04-1-1-B22),7.10215837385421,NEUI,Rust.1
-1.5747314259879,1.86179967007358,94.5667871878591,-0.845811421765726,0.399793050456712,((GP739GTCBLLBL)/(Tx779/Tx780)-B6-04-2-2-B6),6.27662719305435,NEUI,Rust.1
2.47921775379841,1.8462434578489,93.5178197048498,1.34284443541753,0.182572571119602,((GP739GTCBLLBL)/(Tzi 18/CML 69)/(Tzi 8/Mp313E -B)/(CML 108/A6)/(CML 311/Mp715)-29-2-1-B13),10.3305763728407,NEUI,Rust.1
1.28540478659215,1.85125177493047,94.2112504378858,0.694343580921309,0.489175480393551,((GP739GTCBLLBL)/(Tzi 18/Mp313E -B)/(CML 311/Mp715)/(CML 108/NC334)/(Tx740/CML 348)-44-1-1-1-B18),9.1367634056344,NEUI,Rust.1
1.70416806155291,1.8056113764526,89.9936450237343,0.943817747150558,0.34778978795439,((LH195RR)/((CML269/Tx110)/(CML 311/Tx110)-1-B-B-B-B/DTPWC8F31-1-1-2-2-BBBB-B)-B-B-3-1-B-1-B8-1-B18),9.55552668059516,NEUI,Rust.1
-0.980602519479308,1.84484889449998,93.533790201869,-0.531535413226938,0.596307934544719,((LH195RR)/((CML285/NC300)-B-6-B-B-B-B-B-B-B/(CML 323/NC300)-B-1-1-B-B-B-B-B)-2-2-B-1-1-B20-1-B21-B13),6.87075609956294,NEUI,Rust.1
2.81556995687776,1.8471364163604,93.0395786452844,1.52428912772213,0.13082854559201,((LH195RR)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-B23-B5-B27/LH82)-3-2-1),10.66692857592,NEUI,Rust.1
-2.27320364343637,1.84407376988228,87.6286011663575,-1.23270754161938,0.220981874830126,((LH195RR)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-4-2-1-1-1-B7),5.57815497560588,NEUI,Rust.1
0.852813577421268,1.84406312100308,93.5398691651901,0.462464417680767,0.644822280755361,((LH195RR)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),8.70417219646351,NEUI,Rust.1
-0.376741576174741,1.83723832758733,92.3746741851295,-0.205058630945001,0.837977496067769,((LH195RR)/(Tx777/Tx775)-B5-12-2-1-1-B17),7.47461704286751,NEUI,Rust.1
-0.469467346419693,1.84862421107036,94.0074415886488,-0.253954991830314,0.800084954535177,((LH195RR)/(Tx777/Tx775)-B5-12-2-1-B23),7.38189127262255,NEUI,Rust.1
0.496247044208217,1.85788836816077,94.9411165645178,0.267102724099339,0.789969405516894,((LH195RR)/(Tx777/Tx775)-B5-12-2-2-1-B14),8.34760566325046,NEUI,Rust.1
1.89541973117698,1.8423772816293,93.1126134033126,1.0287902212411,0.306243332541231,((LH195RR)/(Tx777/Tx775)-B5-15-1-1-1-B9),9.74677835021923,NEUI,Rust.1
0.282471969925832,1.85319558646291,94.5472254269037,0.152424262171361,0.87917712785515,((LH195RR)/(Tx777/Tx775)-B5-15-1-1-B28),8.13383058896808,NEUI,Rust.1
1.79111173191612,1.8041562601191,89.6718602884967,0.992769734811042,0.323493557900659,((LH195RR)/(Tx777/Tx775)-B5-30-1-1-1-B6),9.64247035095837,NEUI,Rust.1
-1.66208176206134,1.8071053011816,90.3146414864742,-0.919748152459387,0.360154456119114,((LH195RR)/(Tx777/Tx775)-B5-37-2-1-1-B12),6.18927685698091,NEUI,Rust.1
-0.454377101020228,1.84394797514455,93.4392616140654,-0.246415358320838,0.805901246950577,((LH195RR)/(Tx777/Tx775)-B5-39-1-2-1-B6),7.39698151802202,NEUI,Rust.1
3.02052378586398,1.84373764686208,93.3790125525622,1.63826116530446,0.104732614882235,((LH195RR)/(Tx777/Tx775)-B5-39-1-2-B14),10.8718824049062,NEUI,Rust.1
8.08282887208379,1.77319373489092,86.824524953546,4.55834504320589,1.677788282617e-05,((LH195RR)/(Tx778/Tx151)-B5-04-1-3-1-B14),15.934187491126,NEUI,Rust.1
1.49080399535364,1.80775443543645,90.4608602730726,0.824671739772949,0.411727245530068,((LH195RR)/(Tx778/Tx151)-B5-06-1-1-B6),9.34216261439589,NEUI,Rust.1
1.97834124288478,1.82903305009061,84.2797501270786,1.08163230991741,0.282501138631929,((LH195RR)/(Tx778/Tx151)-B5-06-1-1-B8),9.82969986192703,NEUI,Rust.1
2.22579805490504,1.77287767136573,86.7268204575096,1.25547187538913,0.21267963132266,((LH195RR)/(Tx778/Tx151)-B5-25-1-2-1-B10),10.0771566739473,NEUI,Rust.1
-3.1969465525327,1.77287927917661,86.7262915463975,-1.8032511237976,0.0748216274649511,((LH195RR)/(Tx779/Tx780)-B6-04-1-1-B22),4.65441206650954,NEUI,Rust.1
-0.866233631814385,1.85540129831034,93.8427434159278,-0.466871308435129,0.641674083303353,((LH195RR)/(Tx779/Tx780)-B6-04-2-2-B6),6.98512498722786,NEUI,Rust.1
5.77528605443624,1.77317657430752,86.8166737799226,3.25702817086429,0.00160711212361208,((LH195RR)/(Tzi 18/Mp313E -B)/(CML 311/Mp715)/(CML 108/NC334)/(Tx740/CML 348)-44-1-1-1-B18),13.6266446734785,NEUI,Rust.1
3.54771982452907,1.80687778862972,90.289269968689,1.9634531161178,0.052670564664413,((LH195RR)/{((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-B12//(CML442-B/CML343-B-B-B-B-B-B)-B-B-1-1-B-B)-B5-selfs B28}-14-1),11.3990784435713,NEUI,Rust.1
2.72323638233337,1.84414836029681,93.3944079103087,1.47669050981076,0.143122624326848,((Tx777-B50)/(Tzi 18/Mp313E -B)/(CML 311/Mp715)/(CML 108/NC334)/(Tx740/CML 348)-44-1-1-1-B18),10.5745950013756,NEUI,Rust.1
0.919458561151279,1.84574409154895,93.4282531936367,0.498150618691495,0.619548515967036,((Tx779)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-B23-B5-B27/LH82)-3-2-1),8.77081718019353,NEUI,Rust.1
-0.352756120802291,1.80570022028109,89.9670138155138,-0.195356968360661,0.845554032102062,((Tx779)/(Tx777/Tx775)-B5-12-2-2-1-B14),7.49860249823996,NEUI,Rust.1
-0.441560170481121,1.85954209185152,94.8354881901419,-0.237456399839524,0.812814972449709,((Tx779)/(Tx777/Tx775)-B5-12-2-2-B18),7.40979844856113,NEUI,Rust.1
2.26509984562765,1.80633022934348,90.1831056035857,1.2539788178438,0.213090466108988,((Tx779)/(Tx777/Tx775)-B5-15-1-1-B28),10.1164584646699,NEUI,Rust.1
-4.86248637463485,1.86630996358973,95.7994401877894,-2.60540128354786,0.0106400522475172,((Tx779)/(Tx777/Tx775)-B5-39-1-2-1-B6),2.98887224440739,NEUI,Rust.1
-0.983233705494381,1.84216711037518,93.0388438208389,-0.533737520313309,0.594796041604658,((Tx779)/(Tx779/Tx780)-B6-04-2-2-B6),6.86812491354787,NEUI,Rust.1
-1.52756960762594,1.68916336518545,92.9896290411489,-0.904335033016913,0.36815472738582,((WF18 Red Stalker inbred)/Tx779),6.32378901141631,NEUI,Rust.1
4.07805841687349,1.84182820832852,93.0930256579448,2.21413614930699,0.0292609666448299,BH900VIP3111 (2021),11.9294170359157,NEUI,Rust.1
5.02097769600953,1.84313799601035,93.3193646135606,2.72414637801288,0.00769653387771003,DKC67-44 (2021),12.8723363150518,NEUI,Rust.1
6.68410452817337,1.80755228020245,90.4897420286168,3.69787618393242,0.000372502657955095,DKC69-99 (2021),14.5354631472156,NEUI,Rust.1
7.37209089426587,2.19540479849838,88.3699112799905,3.3579642803497,0.00115991390223014,LG64C30 (2021),15.2234495133081,NEUI,Rust.1
55.5893990676313,9.61337063986104,14.4368536938559,5.78250866944987,4.20419674477962e-05,(((Tx777/Tx775)-B5-12-2-1-1-B17)/GP474GT-B12-B15-B23),55.5893990676313,NEUI,Rust.2
5.90971257745012,11.7821772431975,88.0237581797778,0.501580688820661,0.617214718709435,(((Tx777/Tx775)-B5-12-2-1-1-B17)/GP724GTCBLL),61.4991116450814,NEUI,Rust.2
14.8543069001941,11.8057766183613,89.1349778444954,1.25822361208253,0.211596832236728,(((Tx777/Tx775)-B5-12-2-1-1-B17)/Tx779),70.4437059678254,NEUI,Rust.2
8.31566926227773,11.6887482527622,88.4983221163123,0.711425131456024,0.478691873460976,(((Tx777/Tx775)-B5-12-2-1-B23)/GP724GTCBLL),63.905068329909,NEUI,Rust.2
-2.44940566105691,11.3044885853952,85.9633812950048,-0.216675495096825,0.828974632582206,(((Tx777/Tx775)-B5-12-2-2-1-B14)/GP724GTCBLL),53.1399934065744,NEUI,Rust.2
36.724586855287,14.6744619778957,91.4222187098064,2.5026189655611,0.0141043870591476,(((Tx777/Tx775)-B5-12-2-2-B18)/LH195RR),92.3139859229183,NEUI,Rust.2
19.9927645232994,11.2392097551632,85.0169866193708,1.77884076895307,0.0788402936643857,(((Tzi 18/CML 69)/(Tzi 8/Mp313E -B)/(CML 108/A6)/(CML 311/Mp715)-29-2-1-B13)/LH195RR),75.5821635909307,NEUI,Rust.2
-16.2910817058545,11.5924104809172,87.5692431161727,-1.40532305448224,0.163463075048639,((GP474GT-B12-B15-B23)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-4-2-1-1-1-B7),39.2983173617768,NEUI,Rust.2
-14.470338731468,11.9840534308197,92.5663382522505,-1.20746613948284,0.230328906462735,((GP474GT-B12-B15-B23)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),41.1190603361633,NEUI,Rust.2
1.66376414007405,12.5137119758756,81.3045689902421,0.13295528483327,0.894557259332882,((GP474GT-B12-B15-B23)/(Tx777/Tx775)-B5-12-2-1-B23),57.2531632077053,NEUI,Rust.2
-16.1226334051253,11.3521856222445,87.7021426865733,-1.4202228488524,0.159088064630227,((GP474GT-B12-B15-B23)/(Tx777/Tx775)-B5-37-2-1-1-B12),39.4667656625059,NEUI,Rust.2
4.46113736923736,13.7433461551559,86.3240746393489,0.324603434918484,0.746266527689101,((GP474GT-B12-B15-B23)/(Tx778/Tx151)-B5-06-1-1-B6),60.0505364368686,NEUI,Rust.2
7.98419006222965,11.2438783810512,83.8333385352238,0.710092175639771,0.47961758797667,((GP474GT-B12-B15-B23)/(Tx779/Tx780)-B6-04-1-1-B22),63.5735891298609,NEUI,Rust.2
-28.1355512988943,11.2912782438544,86.2948910262073,-2.49179505555165,0.0146224446637115,((GP474GT-B12-B15-B23)/(Tx779/Tx780)-B6-04-2-2-B6),27.453847768737,NEUI,Rust.2
-3.09983684063169,11.8257824300656,91.1999327502653,-0.262125306208132,0.793815989290415,((GP474GT-B12-B15-B23)/(Tzi 18/CML 69)/(Tzi 8/Mp313E -B)/(CML 108/A6)/(CML 311/Mp715)-29-2-1-B13),52.4895622269996,NEUI,Rust.2
15.4893448361985,11.9752441839807,92.5822415125763,1.29344709788202,0.199074366005149,((GP722)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),71.0787439038297,NEUI,Rust.2
30.6394321833719,11.8413785362078,91.1337240241119,2.58748861795818,0.0112496380544737,((GP722)/(Tx777/Tx775)-B5-12-2-1-1-B17),86.2288312510031,NEUI,Rust.2
36.5840596458403,10.5424323142077,56.3597286686597,3.47017258972933,0.0010046739951438,((GP722)/(Tx777/Tx775)-B5-12-2-1-B23),92.1734587134715,NEUI,Rust.2
27.0306362751676,11.6995696105974,89.5729223437067,2.3103957816263,0.0231634647463514,((GP722)/(Tx777/Tx775)-B5-12-2-2-1-B14),82.6200353427989,NEUI,Rust.2
28.1217084811874,11.7725134470631,90.6896005162096,2.38875993708913,0.0189775847291037,((GP722)/(Tx777/Tx775)-B5-12-2-2-B18),83.7111075488187,NEUI,Rust.2
3.43630923529292,10.7305733740148,68.535862342031,0.320235379370715,0.749764197666577,((GP722)/(Tx777/Tx775)-B5-15-1-1-1-B9),59.0257083029242,NEUI,Rust.2
22.5717055772398,11.3511316239934,88.1302726362795,1.98849826827212,0.0498592464450054,((GP722)/(Tx777/Tx775)-B5-15-1-1-B28),78.161104644871,NEUI,Rust.2
2.36167595408311,11.7559155484046,90.8903122989444,0.200892558674736,0.841231458120444,((GP722)/(Tx779/Tx780)-B6-04-1-1-B22),57.9510750217144,NEUI,Rust.2
-13.8517652999656,11.3150996753463,86.5639654508968,-1.22418411657002,0.224204141812499,((GP722)/(Tx779/Tx780)-B6-04-2-2-B6),41.7376337676657,NEUI,Rust.2
40.5172130642207,14.5603368722538,92.0155172850683,2.78271123942403,0.00654112517914208,((GP722)/(Tzi 18/Mp313E -B)/(CML 311/Mp715)/(CML 108/NC334)/(Tx740/CML 348)-44-1-1-1-B18),96.106612131852,NEUI,Rust.2
-8.43245228066447,11.7726535161346,90.2500402793251,-0.716274565382196,0.475671199636778,((GP724GTCBLL)/((LAMA2002-23-3-B/LAMA2002-58-4-B)-B-B-2-3-B-B-B-1-1//(LAMA2002-35-2-B-B-B-B/CG44)-1-3-B-1-1-B24)-B5-19-4-1-B15),47.1569467869668,NEUI,Rust.2
-17.9018482924889,11.7357876622859,90.0726630319864,-1.52540662865077,0.130661458947021,((GP724GTCBLL)/(CML 108/NC334)/(Tx740/CML 348)/(Tzi 18/Ki3)/(NC334/Hi27)-8-2-1-2-2),37.6875507751424,NEUI,Rust.2
-3.03103251559688,11.0719669110552,86.3771267121788,-0.273757367588449,0.784924647055709,((GP724GTCBLL)/(Tx777/Tx775)-B5-12-2-2-B18),52.5583665520344,NEUI,Rust.2
-21.693891687002,11.0331870157165,69.7329774627026,-1.96623982318976,0.0532527226489799,((GP724GTCBLL)/(Tx777/Tx775)-B5-15-1-1-1-B9),33.8955073806293,NEUI,Rust.2
1.71342149163704,11.8700078995876,91.5531333783075,0.144348808032096,0.885542317887687,((GP724GTCBLL)/(Tx777/Tx775)-B5-15-1-1-B28),57.3028205592683,NEUI,Rust.2
-27.5178362992177,11.8586403741846,91.5977085607699,-2.32048830480787,0.0225351196517128,((GP724GTCBLL)/(Tx777/Tx775)-B5-39-1-2-1-B6),28.0715627684136,NEUI,Rust.2
